lat,lng,pop
31.69,0.41,4
32.09,0.25,4
31.96,1.09,4
32.37,0.93,4
31.63,0.83,4
35.01,-15.5,4
34.58,-15.34,4
35.36,-15.22,4
34.93,-15.06,4
35.08,-15.94,4
34.65,-15.78,4
35.44,-15.66,4
12.98,42.05,4
13.52,41.95,4
13.11,41.65,4
12.84,42.45,4
13.39,42.35,4
12.43,42.15,4
78.19,12.94,4
78.41,13.31,4
77.99,13.31,4
78.4,12.57,4
77.98,12.57,4
78.61,12.94,4
96.03,17.24,4
95.57,17.27,4
96.29,17.6,4
95.83,17.63,4
95.77,16.87,4
96.49,17.2,4
79.01,12.19,4
78.6,12.2,4
79.23,12.56,4
78.81,12.56,4
79.21,11.82,4
78.8,11.83,4
79.43,12.19,4
88.4,25.35,4
88.87,25.35,4
88.15,25.0,4
88.61,24.99,4
88.19,25.71,4
88.66,25.71,4
87.93,25.36,4
106.21,21.5,4
105.75,21.55,4
106.47,21.83,4
106.02,21.89,4
106.39,21.1,4
106.66,21.44,4
76.04,21.19,4
75.62,21.17,4
76.25,21.55,4
75.83,21.53,4
76.24,20.85,4
75.82,20.83,4
76.45,21.21,4
34.17,31.42,4
34.2,30.98,4
34.63,31.22,4
33.72,31.62,4
34.14,31.86,4
33.75,31.18,4
77.68,28.51,4
76.99,28.11,4
77.47,28.14,4
76.72,28.43,4
117.12,35.31,4
117.55,35.21,4
116.85,35.07,4
117.28,34.97,4
116.96,35.65,4
117.39,35.55,4
116.69,35.41,4
86.08,20.66,4
86.53,20.66,4
86.29,20.29,4
85.87,21.03,4
86.32,21.03,4
85.62,20.67,4
6.92,8.73,4
7.31,8.6,4
6.65,8.47,4
7.03,8.35,4
6.81,9.1,4
7.2,8.98,4
6.54,8.85,4
30.26,50.14,4
30.84,49.96,4
29.74,49.93,4
30.32,49.75,4
30.79,50.34,4
29.68,50.31,4
74.78,19.72,4
74.38,19.7,4
74.99,20.08,4
74.58,20.06,4
74.99,19.38,4
74.58,19.36,4
75.19,19.74,4
116.71,40.11,4
117.08,39.98,4
116.72,39.75,4
116.69,40.47,4
117.07,40.34,4
84.27,26.05,4
84.73,26.06,4
84.03,25.7,4
84.48,25.71,4
84.06,26.4,4
84.51,26.41,4
83.81,26.05,4
87.81,23.2,4
88.28,23.19,4
87.56,22.84,4
88.03,22.83,4
87.6,23.57,4
88.07,23.56,4
87.35,23.21,4
88.7,22.46,4
89.16,22.45,4
88.45,22.09,4
88.91,22.08,4
88.95,22.82,4
86.97,43.83,4
86.64,43.46,4
87.23,43.44,4
86.69,44.22,4
87.29,44.2,4
86.37,43.85,4
-71.78,11.12,4
-71.54,10.8,4
-72.19,11.11,4
-71.95,10.79,4
-71.62,11.46,4
-71.38,11.14,4
-72.03,11.45,4
29.01,-2.1,4
29.42,-2.26,4
28.67,-2.37,4
29.07,-2.53,4
28.95,-1.68,4
29.36,-1.84,4
28.61,-1.94,4
107.21,-5.6,4
106.79,-5.57,4
107.45,-5.25,4
107.04,-5.23,4
107.37,-5.96,4
107.62,-5.62,4
75.4,22.88,4
75.84,22.92,4
75.21,22.54,4
75.63,22.56,4
75.15,23.19,4
75.59,23.23,4
74.96,22.84,4
82.47,27.39,4
82.94,27.41,4
82.24,27.04,4
82.71,27.06,4
82.24,27.72,4
82.71,27.74,4
82.01,27.37,4
6.95,36.69,4
7.46,36.6,4
6.6,36.37,4
7.1,36.28,4
6.8,37.09,4
7.31,37.01,4
6.45,36.77,4
26.46,38.16,4
26.98,37.98,4
26.02,37.9,4
26.53,37.73,4
26.4,38.59,4
25.95,38.33,4
-76.35,3.22,4
-76.1,2.87,4
-76.78,3.19,4
-76.53,2.84,4
-76.18,3.6,4
-75.93,3.25,4
-99.08,19.95,4
-98.36,19.62,4
-98.62,19.98,4
-98.57,19.23,4
44.22,14.3,4
44.56,14.12,4
43.87,14.08,4
44.21,13.91,4
44.23,14.69,4
44.57,14.52,4
43.88,14.47,4
81.1,25.97,4
81.55,25.98,4
80.87,25.61,4
81.31,25.63,4
80.86,26.29,4
81.32,26.32,4
80.64,25.94,4
89.93,23.52,4
89.97,24.25,4
89.72,23.89,4
75.38,31.91,4
75.88,31.95,4
75.17,31.52,4
75.67,31.57,4
75.08,32.25,4
75.59,32.29,4
74.87,31.86,4
68.29,26.8,4
68.76,26.86,4
68.14,26.43,4
68.6,26.49,4
67.99,27.11,4
68.45,27.17,4
67.83,26.73,4
29.52,40.75,4
28.53,40.69,4
29.05,40.51,4
28.94,41.36,4
29.46,41.18,4
4.85,8.7,4
5.23,8.59,4
4.58,8.45,4
4.96,8.34,4
4.73,9.07,4
5.11,8.96,4
4.47,8.82,4
2.94,36.19,4
3.43,36.12,4
2.61,35.86,4
3.09,35.79,4
2.78,36.58,4
2.45,36.26,4
86.33,25.72,4
86.79,25.72,4
86.08,25.37,4
86.54,25.37,4
86.11,26.07,4
86.58,26.08,4
85.86,25.72,4
80.07,12.55,4
79.65,12.55,4
79.87,12.92,4
80.28,12.17,4
79.85,12.18,4
80.5,12.54,4
92.01,26.34,4
92.48,26.32,4
91.74,25.99,4
92.22,25.97,4
91.8,26.7,4
92.27,26.68,4
91.53,26.35,4
104.25,28.89,4
103.78,28.95,4
104.53,29.2,4
104.06,29.26,4
104.45,28.52,4
103.98,28.58,4
104.72,28.83,4
121.12,29.79,4
120.85,29.48,4
121.27,29.48,4
120.96,30.09,4
121.38,30.09,4
120.7,29.79,4
-17.69,15.17,4
-18.12,15.15,4
-17.9,14.82,4
-17.47,15.52,4
-17.26,15.19,4
-17.91,15.5,4
82.32,22.47,4
82.77,22.48,4
82.09,22.11,4
82.53,22.11,4
82.11,22.83,4
82.56,22.83,4
81.88,22.46,4
87.22,25.01,4
87.68,25.01,4
86.97,24.65,4
87.43,24.65,4
87.0,25.37,4
87.47,25.36,4
86.75,25.01,4
78.38,28.91,4
78.86,28.94,4
78.16,28.54,4
78.64,28.57,4
78.11,29.24,4
78.6,29.27,4
76.98,43.35,4
77.58,43.38,4
76.71,42.95,4
77.32,42.98,4
76.63,43.71,4
77.24,43.75,4
76.37,43.31,4
-76.55,38.96,4
-76.41,38.59,4
-77.06,39.06,4
-76.93,38.69,4
-76.17,39.23,4
-76.03,38.86,4
-76.69,39.33,4
72.96,30.95,4
73.46,31.0,4
72.76,30.56,4
73.26,30.62,4
72.65,31.28,4
72.46,30.89,4
71.7,29.37,4
72.19,29.42,4
71.52,28.99,4
72.0,29.04,4
71.4,29.69,4
71.89,29.75,4
71.21,29.31,4
84.88,24.29,4
85.34,24.3,4
84.63,23.93,4
85.09,23.94,4
84.66,24.65,4
85.12,24.65,4
84.42,24.29,4
119.29,25.15,4
118.89,25.24,4
119.55,25.43,4
119.14,25.52,4
119.44,24.78,4
119.04,24.87,4
119.7,25.06,4
68.31,27.86,4
68.78,27.92,4
68.15,27.48,4
68.62,27.55,4
68.0,28.17,4
68.47,28.24,4
67.84,27.79,4
115.61,34.44,4
116.04,34.34,4
115.34,34.2,4
115.77,34.1,4
115.44,34.79,4
115.88,34.69,4
115.17,34.54,4
-98.54,29.54,4
-98.82,29.91,4
-98.04,29.56,4
-98.32,29.93,4
-98.76,29.15,4
-99.04,29.52,4
-98.27,29.17,4
141.17,42.9,4
140.66,42.92,4
140.94,43.27,4
141.4,42.54,4
140.88,42.56,4
141.69,42.89,4
80.31,13.66,4
79.89,13.66,4
80.54,14.03,4
80.11,14.03,4
80.52,13.29,4
80.74,13.66,4
-2.0,52.66,4
-1.78,52.28,4
-2.63,52.75,4
-2.39,52.37,4
-1.61,52.94,4
-1.38,52.56,4
-2.23,53.03,4
113.48,23.6,4
113.05,23.68,4
113.74,23.91,4
113.31,23.99,4
113.91,23.52,4
70.55,28.87,4
71.03,28.93,4
70.38,28.49,4
70.86,28.55,4
70.25,29.19,4
70.73,29.25,4
70.07,28.81,4
109.42,-7.79,4
109.02,-7.78,4
109.66,-7.46,4
109.26,-7.44,4
109.58,-8.14,4
109.18,-8.13,4
109.83,-7.81,4
32.03,30.64,4
32.49,30.45,4
32.07,30.2,4
31.99,31.08,4
32.45,30.89,4
31.57,30.83,4
32.76,-26.44,4
32.31,-26.29,4
33.13,-26.17,4
32.83,-26.86,4
32.38,-26.71,4
33.21,-26.59,4
31.69,29.51,4
30.82,29.45,4
31.28,29.26,4
31.65,29.95,4
30.78,29.89,4
91.08,23.12,4
91.54,23.1,4
90.82,22.76,4
91.29,22.75,4
90.87,23.49,4
90.61,23.14,4
76.46,31.27,4
76.96,31.31,4
76.24,30.89,4
76.17,31.61,4
76.68,31.65,4
75.96,31.23,4
106.22,11.3,4
105.78,11.35,4
106.48,11.66,4
106.04,11.71,4
106.4,10.9,4
105.96,10.95,4
106.66,11.26,4
7.27,5.3,4
6.89,5.42,4
7.54,5.54,4
7.16,5.66,4
7.38,4.94,4
7.0,5.07,4
7.65,5.18,4
110.85,22.28,4
110.41,22.35,4
111.12,22.59,4
110.68,22.66,4
111.02,21.89,4
110.59,21.96,4
111.29,22.2,4
114.42,36.83,4
114.87,36.73,4
114.14,36.59,4
114.25,37.16,4
114.69,37.06,4
113.97,36.92,4
86.61,26.78,4
87.08,26.78,4
86.36,26.43,4
86.83,26.43,4
86.4,27.13,4
86.87,27.13,4
86.15,26.78,4
-58.7,-34.23,4
-58.0,-34.51,4
-58.27,-34.22,4
-58.85,-34.56,4
114.86,32.73,4
114.42,32.83,4
115.13,32.99,4
114.69,33.09,4
115.03,32.38,4
114.59,32.47,4
115.3,32.64,4
85.44,26.42,4
85.9,26.42,4
85.65,26.07,4
85.22,26.77,4
85.68,26.77,4
84.97,26.42,4
75.12,29.72,4
75.61,29.76,4
74.92,29.34,4
75.4,29.39,4
74.83,30.05,4
75.33,30.09,4
74.63,29.67,4
112.17,31.67,4
111.72,31.76,4
112.45,31.95,4
112.0,32.03,4
112.35,31.32,4
111.9,31.4,4
112.62,31.59,4
79.83,11.44,4
79.42,11.45,4
80.05,11.81,4
79.63,11.81,4
80.04,11.06,4
79.62,11.07,4
80.26,11.43,4
8.25,49.9,4
8.85,49.84,4
7.83,49.61,4
8.42,49.54,4
8.09,50.26,4
8.68,50.2,4
7.66,49.96,4
-90.49,14.55,4
-90.28,14.21,4
-90.91,14.53,4
-90.7,14.18,4
-90.28,14.92,4
-90.07,14.57,4
-90.7,14.9,4
34.85,-0.44,4
34.45,-0.28,4
35.18,-0.18,4
34.78,-0.02,4
34.92,-0.86,4
34.52,-0.7,4
35.25,-0.6,4
30.69,30.77,4
31.15,30.58,4
30.27,30.52,4
30.73,30.33,4
30.64,31.21,4
30.22,30.96,4
32.08,15.56,4
32.48,15.39,4
31.71,15.31,4
32.11,15.14,4
32.04,15.98,4
32.44,15.81,4
31.68,15.73,4
81.89,16.25,4
81.46,16.25,4
82.12,16.62,4
81.69,16.62,4
82.1,15.88,4
81.67,15.88,4
82.33,16.25,4
30.17,-2.16,4
30.58,-2.32,4
29.83,-2.43,4
30.23,-2.59,4
30.11,-1.74,4
30.52,-1.9,4
29.76,-2.0,4
-100.8,20.97,4
-101.06,21.33,4
-100.33,21.0,4
-100.59,21.37,4
-101.0,20.57,4
-101.27,20.93,4
-100.53,20.6,4
89.29,24.62,4
89.76,24.61,4
89.04,24.27,4
89.51,24.26,4
89.08,24.99,4
89.55,24.98,4
88.83,24.63,4
123.24,13.99,4
123.66,13.94,4
122.98,13.65,4
123.4,13.6,4
123.09,14.37,4
123.51,14.33,4
122.82,14.03,4
114.21,38.43,4
114.59,38.32,4
113.86,38.18,4
114.18,38.79,4
114.56,38.67,4
113.83,38.54,4
32.58,39.62,4
32.62,39.19,4
33.08,39.42,4
32.08,39.81,4
32.12,39.39,4
-122.82,47.53,4
-123.22,47.77,4
-122.25,47.65,4
-122.65,47.9,4
-122.98,47.16,4
-123.38,47.41,4
-122.42,47.28,4
75.64,24.9,4
76.1,24.94,4
75.45,24.55,4
75.91,24.59,4
75.38,25.21,4
75.84,25.26,4
75.19,24.86,4
113.8,27.36,4
113.36,27.45,4
114.06,27.65,4
113.63,27.73,4
113.96,26.99,4
113.53,27.07,4
114.23,27.28,4
-67.26,9.92,4
-67.02,9.59,4
-67.65,9.91,4
-67.41,9.59,4
-67.11,10.25,4
-66.87,9.93,4
-67.5,10.24,4
-76.81,-12.39,4
-76.55,-12.75,4
-77.26,-12.43,4
-77.0,-12.79,4
-76.63,-11.99,4
-76.37,-12.34,4
2.0,49.2,4
1.63,48.92,4
1.82,49.58,4
2.38,49.48,4
1.44,49.31,4
78.29,18.06,4
77.87,18.05,4
78.51,18.42,4
78.09,18.41,4
78.07,17.69,4
78.72,18.06,4
71.99,33.79,4
72.51,33.84,4
71.79,33.39,4
72.31,33.45,4
72.19,34.18,4
71.47,33.73,4
75.0,20.78,4
74.59,20.76,4
75.21,21.15,4
74.79,21.12,4
75.2,20.44,4
74.79,20.42,4
75.41,20.81,4
27.26,-12.11,4
26.84,-11.94,4
27.2,-11.67,4
27.32,-12.56,4
26.9,-12.39,4
27.69,-12.28,4
74.16,16.51,4
73.76,16.49,4
74.36,16.87,4
73.96,16.86,4
74.35,16.16,4
73.95,16.14,4
74.56,16.52,4
104.61,29.87,4
104.14,29.93,4
104.89,30.18,4
104.42,30.23,4
104.81,29.51,4
104.33,29.56,4
105.08,29.81,4
119.67,28.71,4
119.26,28.81,4
119.92,28.97,4
119.52,29.07,4
119.82,28.35,4
119.41,28.45,4
120.07,28.61,4
72.38,18.89,4
72.57,19.25,4
72.97,18.57,4
72.57,18.55,4
73.17,18.93,4
120.7,15.34,4
121.11,15.3,4
120.44,15.0,4
120.85,14.96,4
120.55,15.71,4
120.96,15.67,4
120.29,15.37,4
111.87,28.07,4
111.42,28.15,4
112.14,28.36,4
111.69,28.44,4
112.04,27.7,4
111.6,27.78,4
112.31,27.99,4
113.66,35.17,4
113.21,35.26,4
113.94,35.42,4
113.49,35.51,4
113.39,34.92,4
114.11,35.08,4
87.8,27.13,4
88.27,27.12,4
87.55,26.78,4
88.02,26.78,4
87.59,27.48,4
88.06,27.48,4
87.33,27.13,4
107.41,31.17,4
106.94,31.24,4
107.68,31.46,4
107.22,31.53,4
107.59,30.81,4
107.13,30.88,4
107.87,31.1,4
32.05,25.54,4
32.48,25.36,4
31.65,25.29,4
32.09,25.1,4
32.01,25.98,4
31.61,25.73,4
79.95,7.35,4
79.53,7.36,4
80.16,7.71,4
79.75,7.73,4
80.14,6.97,4
80.36,7.33,4
82.42,25.31,4
81.74,24.94,4
82.19,24.96,4
81.76,25.64,4
82.21,25.66,4
81.53,25.29,4
105.85,20.43,4
105.4,20.49,4
106.12,20.77,4
106.04,20.04,4
105.59,20.09,4
106.31,20.37,4
111.5,27.11,4
111.06,27.18,4
111.77,27.4,4
111.33,27.48,4
111.68,26.73,4
111.23,26.81,4
111.95,27.03,4
-42.4,-22.79,4
-42.69,-22.48,4
-41.94,-22.72,4
-42.24,-22.41,4
-42.56,-23.17,4
-42.85,-22.86,4
-42.1,-23.1,4
110.06,23.12,4
109.62,23.19,4
110.33,23.44,4
109.88,23.51,4
110.24,22.74,4
109.79,22.81,4
110.5,23.05,4
116.75,34.49,4
116.48,34.24,4
116.91,34.14,4
116.58,34.83,4
117.01,34.73,4
116.31,34.59,4
77.05,27.41,4
77.52,27.45,4
76.84,27.05,4
77.31,27.09,4
76.78,27.74,4
77.26,27.78,4
76.57,27.38,4
86.04,24.66,4
86.5,24.65,4
85.79,24.3,4
86.25,24.3,4
85.83,25.01,4
86.29,25.01,4
85.58,24.65,4
78.04,26.8,4
78.51,26.83,4
77.83,26.44,4
78.3,26.47,4
78.25,27.16,4
77.57,26.76,4
115.59,-8.79,4
115.96,-8.88,4
115.36,-9.07,4
115.73,-9.16,4
115.45,-8.41,4
115.82,-8.5,4
115.22,-8.7,4
69.88,41.96,4
70.47,42.03,4
69.67,41.54,4
70.25,41.61,4
69.5,42.3,4
70.09,42.37,4
69.29,41.89,4
113.28,40.11,4
113.68,39.99,4
112.91,39.86,4
113.32,39.74,4
113.24,40.47,4
113.64,40.36,4
112.87,40.22,4
73.96,31.05,4
74.46,31.1,4
73.86,31.77,4
73.66,31.38,4
100.17,14.22,4
100.88,14.54,4
100.43,14.58,4
101.08,14.13,4
7.36,9.61,4
7.75,9.49,4
7.08,9.35,4
7.47,9.23,4
7.25,9.99,4
7.64,9.87,4
6.97,9.73,4
-5.11,33.85,4
-4.63,33.81,4
-5.41,33.51,4
-4.92,33.46,4
-5.31,34.24,4
-4.82,34.2,4
-5.6,33.9,4
107.66,34.69,4
107.19,34.76,4
107.94,34.96,4
107.47,35.04,4
107.85,34.35,4
107.38,34.42,4
108.13,34.62,4
-65.81,18.69,4
-65.59,18.46,4
-66.17,18.59,4
-65.95,18.35,4
-65.68,19.03,4
-65.45,18.8,4
-66.03,18.93,4
105.47,29.08,4
105.0,29.14,4
105.74,29.38,4
105.28,29.44,4
105.66,28.71,4
105.19,28.77,4
105.94,29.01,4
121.05,13.49,4
121.47,13.44,4
120.8,13.15,4
121.21,13.1,4
120.9,13.87,4
121.31,13.82,4
120.64,13.53,4
3.78,51.95,4
3.96,51.58,4
3.2,52.07,4
3.38,51.69,4
4.18,52.22,4
4.37,51.87,4
3.6,52.33,4
77.38,13.67,4
76.97,13.67,4
77.59,14.04,4
77.18,14.04,4
77.17,13.31,4
77.79,13.67,4
11.7,48.45,4
12.29,48.37,4
11.26,48.16,4
11.85,48.08,4
11.55,48.82,4
12.15,48.74,4
11.11,48.53,4
-87.33,41.56,4
-87.1,41.19,4
-87.88,41.61,4
-87.65,41.24,4
-87.0,41.87,4
-86.77,41.5,4
76.31,30.18,4
76.81,30.21,4
76.1,29.8,4
76.59,29.84,4
76.03,30.51,4
76.53,30.55,4
75.82,30.14,4
113.12,22.61,4
112.69,22.68,4
113.29,22.22,4
112.86,22.29,4
113.55,22.53,4
112.23,29.02,4
111.79,29.1,4
112.5,29.3,4
112.06,29.38,4
112.41,28.65,4
111.96,28.73,4
112.68,28.93,4
83.12,25.68,4
83.57,25.69,4
83.33,25.33,4
82.9,26.03,4
83.36,26.04,4
82.66,25.67,4
86.64,22.85,4
87.1,22.85,4
86.39,22.49,4
86.85,22.49,4
86.43,23.22,4
86.89,23.21,4
86.18,22.86,4
-64.75,-26.73,4
-64.48,-27.01,4
-65.17,-26.81,4
-64.91,-27.1,4
-64.58,-26.35,4
-64.32,-26.64,4
-65.01,-26.44,4
-118.42,33.36,4
-118.77,33.68,4
-117.92,33.46,4
-118.58,32.95,4
-118.93,33.26,4
-118.08,33.05,4
56.7,54.36,4
57.4,54.51,4
56.56,53.94,4
57.25,54.08,4
56.15,54.64,4
56.85,54.79,4
56.01,54.21,4
34.31,0.56,4
33.91,0.71,4
34.64,0.81,4
34.24,0.97,4
34.38,0.14,4
33.97,0.3,4
34.71,0.4,4
76.17,29.1,4
76.66,29.14,4
75.96,28.73,4
76.45,28.76,4
75.89,29.43,4
76.38,29.47,4
75.69,29.05,4
-79.95,-2.65,4
-79.7,-3.01,4
-80.39,-2.69,4
-80.14,-3.05,4
-79.51,-2.62,4
-80.2,-2.29,4
-84.43,39.19,4
-84.23,38.83,4
-84.96,39.25,4
-84.76,38.89,4
-84.09,39.49,4
-83.9,39.12,4
-84.63,39.55,4
-44.42,-19.48,4
-44.71,-19.16,4
-43.97,-19.42,4
-44.26,-19.09,4
-44.58,-19.87,4
-44.87,-19.55,4
87.51,26.07,4
87.98,26.07,4
87.26,25.72,4
87.72,25.72,4
87.29,26.43,4
87.76,26.43,4
87.04,26.08,4
82.85,24.62,4
83.3,24.63,4
82.61,24.26,4
83.06,24.27,4
82.64,24.97,4
83.09,24.98,4
82.4,24.61,4
73.14,33.17,4
73.66,33.22,4
72.94,32.78,4
73.45,32.83,4
73.35,33.56,4
72.63,33.11,4
1.96,41.78,4
2.48,41.73,4
1.62,41.45,4
1.79,42.15,4
2.31,42.1,4
1.45,41.83,4
37.15,56.0,4
37.71,56.24,4
37.2,55.59,4
36.54,56.16,4
37.1,56.41,4
36.6,55.76,4
112.54,32.57,4
112.09,32.66,4
112.82,32.84,4
112.37,32.93,4
112.72,32.22,4
112.27,32.3,4
112.99,32.48,4
-90.76,39.07,4
-90.5,38.71,4
-91.28,39.1,4
-91.02,38.73,4
-90.51,39.41,4
-90.25,39.05,4
-91.02,39.44,4
49.84,37.24,4
50.31,37.39,4
49.79,36.82,4
50.25,36.97,4
49.42,37.5,4
49.89,37.65,4
49.37,37.08,4
15.49,12.37,4
15.9,12.24,4
15.17,12.11,4
15.58,11.97,4
15.4,12.78,4
15.81,12.64,4
15.08,12.51,4
89.0,23.54,4
89.46,23.53,4
88.74,23.19,4
89.21,23.18,4
88.78,23.91,4
89.25,23.9,4
88.53,23.55,4
119.38,31.98,4
119.12,31.73,4
118.81,32.44,4
119.23,32.33,4
118.55,32.19,4
91.38,24.2,4
91.85,24.19,4
91.12,23.85,4
91.59,23.83,4
91.17,24.57,4
91.64,24.56,4
90.91,24.22,4
73.24,34.29,4
73.77,34.34,4
73.04,33.9,4
73.56,33.95,4
72.92,34.63,4
73.45,34.69,4
72.72,34.24,4
-76.04,6.48,4
-76.46,6.45,4
-76.22,6.11,4
-75.87,6.84,4
-75.62,6.5,4
-76.29,6.82,4
84.55,27.11,4
85.01,27.11,4
84.3,26.75,4
84.76,26.76,4
84.33,27.45,4
84.79,27.46,4
84.09,27.1,4
112.44,37.54,4
112.89,37.44,4
112.15,37.29,4
112.61,37.2,4
112.77,37.79,4
112.03,37.64,4
-122.2,38.19,4
-122.56,38.48,4
-121.68,38.31,4
-122.05,38.59,4
-122.35,37.79,4
-122.71,38.08,4
-121.83,37.91,4
112.58,28.28,4
113.29,28.48,4
112.85,28.56,4
113.19,27.82,4
112.75,27.9,4
113.46,28.11,4
114.12,30.96,4
113.68,31.05,4
114.39,31.23,4
113.95,31.32,4
113.85,30.69,4
114.56,30.87,4
82.24,26.35,4
82.69,26.37,4
82.0,26.0,4
82.45,26.01,4
82.01,26.69,4
82.47,26.71,4
81.78,26.34,4
79.86,28.3,4
79.16,27.91,4
79.63,27.94,4
79.12,28.6,4
79.6,28.63,4
78.9,28.24,4
120.73,23.7,4
121.14,23.68,4
120.47,23.37,4
120.88,23.36,4
120.99,24.02,4
120.31,23.71,4
108.88,34.82,4
108.41,34.89,4
109.16,35.08,4
108.7,35.16,4
108.6,34.55,4
109.35,34.74,4
33.86,-13.43,4
33.44,-13.27,4
34.22,-13.15,4
33.79,-12.99,4
33.93,-13.87,4
33.51,-13.71,4
34.29,-13.59,4
29.64,-1.15,4
30.05,-1.31,4
29.3,-1.41,4
29.7,-1.58,4
29.58,-0.73,4
29.98,-0.89,4
29.24,-0.99,4
-84.08,33.66,4
-84.29,34.03,4
-83.62,33.62,4
-83.83,33.99,4
-84.33,33.32,4
-84.54,33.7,4
-83.87,33.28,4
79.19,27.22,4
79.66,27.25,4
78.98,26.86,4
79.44,26.89,4
78.94,27.55,4
79.41,27.58,4
78.72,27.19,4
120.03,29.59,4
119.62,29.69,4
120.28,29.84,4
119.88,29.95,4
120.18,29.23,4
119.77,29.33,4
120.43,29.5,4
82.15,17.36,4
82.59,17.36,4
81.92,16.99,4
82.36,16.99,4
81.94,17.73,4
82.38,17.73,4
81.71,17.36,4
39.49,47.21,4
39.98,47.42,4
39.52,46.8,4
40.0,47.01,4
38.99,47.41,4
39.47,47.63,4
39.02,47.0,4
78.06,16.96,4
77.64,16.96,4
77.86,17.32,4
78.26,16.6,4
77.84,16.6,4
78.48,16.97,4
124.37,10.12,4
123.68,9.84,4
124.1,9.78,4
123.8,10.57,4
124.22,10.52,4
123.53,10.23,4
8.07,45.39,4
8.63,45.32,4
8.22,45.01,4
7.91,45.77,4
8.47,45.7,4
7.5,45.46,4
89.88,22.79,4
90.35,22.78,4
89.63,22.43,4
90.09,22.42,4
89.67,23.16,4
90.14,23.15,4
73.95,15.43,4
73.55,15.42,4
74.15,15.79,4
73.75,15.78,4
74.15,15.08,4
73.75,15.07,4
74.35,15.44,4
77.88,25.76,4
78.34,25.8,4
77.67,25.41,4
78.13,25.44,4
77.62,26.08,4
78.09,26.12,4
77.42,25.73,4
120.38,27.93,4
119.97,27.98,4
120.64,28.24,4
120.22,28.26,4
120.53,27.61,4
120.12,27.63,4
77.52,30.62,4
78.02,30.66,4
77.3,30.25,4
77.79,30.29,4
77.24,30.96,4
77.74,31.0,4
77.02,30.59,4
102.84,24.82,4
102.37,24.87,4
103.11,25.15,4
103.03,24.44,4
102.57,24.49,4
103.31,24.77,4
69.62,35.01,4
70.15,35.07,4
69.96,34.67,4
69.28,35.34,4
69.81,35.41,4
69.1,34.94,4
-92.81,45.42,4
-92.52,45.06,4
-93.41,45.44,4
-93.12,45.08,4
-92.5,45.77,4
-92.21,45.4,4
-93.1,45.79,4
45.15,40.41,4
45.62,40.58,4
45.13,39.99,4
45.59,40.17,4
44.7,40.64,4
45.17,40.82,4
44.69,40.23,4
79.13,17.34,4
79.35,17.71,4
78.92,17.7,4
79.33,16.98,4
78.91,16.98,4
79.55,17.35,4
0.65,51.88,4
0.85,51.5,4
0.05,51.98,4
1.04,52.15,4
1.24,51.77,4
0.45,52.25,4
-73.66,40.47,4
-74.31,40.97,4
-73.37,41.13,4
-73.25,40.74,4
-73.9,41.25,4
3.17,51.05,4
3.35,50.67,4
2.6,51.16,4
2.78,50.78,4
3.56,51.31,4
3.74,50.94,4
2.99,51.43,4
77.16,12.58,4
76.75,12.58,4
76.96,12.94,4
77.36,12.21,4
76.95,12.21,4
77.57,12.57,4
-47.66,-23.13,4
-47.95,-22.81,4
-47.21,-23.08,4
-47.5,-22.76,4
-47.82,-23.5,4
-48.11,-23.18,4
-47.37,-23.45,4
110.79,-6.47,4
110.39,-6.46,4
111.04,-6.14,4
110.64,-6.12,4
110.95,-6.83,4
110.55,-6.81,4
111.19,-6.49,4
110.78,25.14,4
110.33,25.22,4
111.05,25.45,4
110.6,25.52,4
110.95,24.76,4
110.51,24.83,4
111.22,25.07,4
78.56,29.98,4
79.05,30.01,4
78.33,29.61,4
78.82,29.64,4
78.29,30.32,4
78.78,30.35,4
78.07,29.95,4
-82.52,40.31,4
-82.34,39.93,4
-83.06,40.38,4
-82.87,40.01,4
-82.17,40.6,4
-81.98,40.23,4
-82.71,40.68,4
-86.76,39.79,4
-86.55,39.43,4
-87.3,39.85,4
-87.08,39.49,4
-86.44,40.1,4
-86.23,39.74,4
-86.98,40.15,4
121.1,24.68,4
121.52,24.66,4
120.83,24.36,4
121.25,24.34,4
120.94,25.02,4
120.68,24.7,4
39.31,-6.52,4
38.9,-6.37,4
39.64,-6.25,4
39.23,-6.09,4
39.72,-6.68,4
89.6,25.69,4
90.07,25.68,4
89.34,25.34,4
89.81,25.33,4
89.38,26.05,4
89.85,26.04,4
89.13,25.7,4
122.75,41.1,4
123.13,40.9,4
122.31,41.01,4
122.68,40.81,4
122.82,41.39,4
123.2,41.19,4
122.37,41.3,4
104.97,30.84,4
104.5,30.9,4
105.25,31.14,4
104.78,31.2,4
105.17,30.48,4
104.69,30.54,4
105.44,30.78,4
116.75,39.04,4
117.09,39.63,4
117.46,39.5,4
116.74,39.4,4
73.05,32.05,4
73.56,32.1,4
72.85,31.66,4
73.35,31.72,4
72.74,32.39,4
73.25,32.44,4
72.54,32.0,4
-4.02,4.97,4
-4.49,5.41,4
-4.36,5.08,4
-3.82,5.2,4
-4.28,5.63,4
75.65,34.14,4
76.18,34.18,4
75.43,33.75,4
75.95,33.79,4
75.35,34.48,4
75.88,34.53,4
75.13,34.09,4
100.29,13.05,4
99.84,13.09,4
100.1,13.45,4
100.48,12.65,4
100.03,12.69,4
100.74,13.01,4
103.57,35.93,4
104.02,35.86,4
103.24,35.64,4
103.68,35.57,4
